x_m,x_mm,step_1_t_30_s,step_10_t_300_s,step_20_t_600_s,step_80_t_2400_s,step_300_t_9000_s
0.0009364548494983278,0.9364548494983278,0.0035345577535117086,0.013836917545163176,0.015659212303597344,0.017763076530612557,0.018112191480402193
0.0009698996655518394,0.9698996655518394,0.0033647536160813477,0.013635087915803455,0.01551039340522947,0.017684019073309295,0.018045376698793685
0.001003344481605351,1.0033444816053512,0.003199007659380069,0.01343362303692576,0.01536169794647411,0.01760497314263641,0.017978561898710728
0.0010367892976588628,1.0367892976588629,0.003033261702678789,0.013232158158048063,0.01521300248771875,0.017525927211963527,0.01791174709862777
0.0010702341137123746,1.0702341137123745,0.0028675157459775087,0.013030693279170367,0.015064307028963386,0.01744688128129064,0.017844932298544815
0.0011036789297658863,1.1036789297658862,0.0027017697892762283,0.012829228400292669,0.014915611570208025,0.017367835350617755,0.017778117498461858
0.001137123745819398,1.1371237458193981,0.0025360238325749483,0.012627763521414974,0.014766916111452665,0.01728878941994487,0.0177113026983789
0.0011705685618729096,1.1705685618729096,0.0023702778758736697,0.01242629864253728,0.014618220652697304,0.01720974348927199,0.017644487898295945
0.0012040133779264214,1.2040133779264213,0.0022045319191723893,0.012224833763659581,0.014469525193941943,0.017130697558599105,0.01757767309821299
0.0012374581939799331,1.2374581939799332,0.0020387859624711097,0.012023368884781884,0.014320829735186582,0.017051651627926215,0.017510858298130032
0.0012709030100334449,1.2709030100334449,0.001918548085903983,0.011830946685097071,0.014175322413511564,0.01697290990925037,0.017444043304281478
0.0013043478260869564,1.3043478260869563,0.0018256150574173496,0.011643950092927987,0.014031727974084755,0.01689435071777274,0.017377228194173568
0.0013377926421404682,1.3377926421404682,0.0017326820289307152,0.0114569535007589,0.013888133534657942,0.016815791526295108,0.01731041308406565
0.00137123745819398,1.37123745819398,0.0016397490004440803,0.011269956908589812,0.013744539095231129,0.016737232334817477,0.017243597973957737
0.0014046822742474917,1.4046822742474916,0.001546815971957446,0.011082960316420726,0.013600944655804314,0.016658673143339846,0.01717678286384982
0.0014381270903010034,1.4381270903010035,0.0014538829434708115,0.01089596372425164,0.013457350216377503,0.016580113951862215,0.01710996775374191
0.001471571906354515,1.471571906354515,0.0013609499149841776,0.010708967132082555,0.013313755776950691,0.016501554760384583,0.017043152643633996
0.0015050167224080267,1.5050167224080266,0.0012680168864975428,0.010521970539913468,0.013170161337523877,0.016422995568906952,0.01697633753352608
0.0015384615384615385,1.5384615384615385,0.0011750838580109084,0.01033497394774438,0.013026566898097065,0.01634443637742932,0.01690952242341817
0.0015719063545150502,1.5719063545150502,0.0010936331106091671,0.010152612965572932,0.012884693455958047,0.016266045896457502,0.016842707303062636
0.001605351170568562,1.605351170568562,0.0010415259704243756,0.009982098542284337,0.012747218117998952,0.01618808656455609,0.01677589215651875
0.0016387959866220735,1.6387959866220736,0.0009894188302395838,0.009811584118995744,0.012609742780039856,0.016110127232654675,0.01670907700997486
0.0016722408026755853,1.6722408026755853,0.0009373116900547922,0.009641069695707149,0.012472267442080758,0.016032167900753264,0.016642261863430974
0.001705685618729097,1.705685618729097,0.0008852045498700002,0.009470555272418552,0.01233479210412166,0.01595420856885185,0.016575446716887085
0.0017391304347826088,1.7391304347826089,0.0008330974096852085,0.009300040849129956,0.012197316766162564,0.015876249236950437,0.0165086315703432
0.0017725752508361203,1.7725752508361203,0.0007809902695004171,0.009129526425841363,0.01205984142820347,0.015798289905049022,0.016441816423799313
0.001806020066889632,1.806020066889632,0.0007288831293156251,0.008959012002552768,0.011922366090244371,0.01572033057314761,0.016375001277255424
0.0018394648829431438,1.8394648829431437,0.0006767759891308332,0.00878849757926417,0.011784890752285272,0.015642371241246192,0.016308186130711534
0.0018729096989966556,1.8729096989966556,0.0006246688489460414,0.008617983155975575,0.011647415414326177,0.015564411909344782,0.016241370984167648
0.0019063545150501673,1.9063545150501673,0.0005940219243930378,0.008464045836173507,0.011516486622742897,0.015487115495553623,0.016174556051213172
0.0019397993311036788,1.9397993311036787,0.0005648056808821533,0.008311213656603872,0.011385994267584666,0.015409863276303143,0.016107741132497983
0.001973244147157191,1.9732441471571909,0.0005355894373712685,0.008158381477034236,0.01125550191242644,0.015332611057052668,0.016040926213782794
0.002006688963210702,2.0066889632107023,0.0005063731938603841,0.008005549297464602,0.011125009557268212,0.01525535883780219,0.01597411129506761
0.002040133779264214,2.040133779264214,0.00047715695034949936,0.007852717117894967,0.010994517202109984,0.015178106618551714,0.01590729637635242
0.0020735785953177256,2.0735785953177257,0.00044794070683861463,0.0076998849383253295,0.010864024846951755,0.015100854399301235,0.01584048145763723
0.0021070234113712374,2.1070234113712374,0.00041872446332772995,0.007547052758755696,0.010733532491793527,0.01502360218005076,0.01577366653892204
0.002140468227424749,2.140468227424749,0.0003895082198168452,0.0073942205791860584,0.010603040136635296,0.014946349960800279,0.015706851620206852
0.002173913043478261,2.1739130434782608,0.00036029197630596055,0.007241388399616425,0.01047254778147707,0.014869097741549804,0.015640036701491666
0.0022073578595317726,2.2073578595317724,0.000338696410694457,0.007099306360402294,0.010346614264862188,0.014792324950079799,0.015573222068431302
0.0022408026755852844,2.2408026755852846,0.0003223149931193721,0.006964579680378771,0.010223799953566442,0.014715880188143796,0.015506407630818972
0.002274247491638796,2.2742474916387962,0.0003059335755442872,0.006829853000355247,0.010100985642270691,0.014639435426207794,0.015439593193206636
0.0023076923076923075,2.3076923076923075,0.0002895521579692025,0.0066951263203317265,0.009978171330974943,0.014562990664271792,0.015372778755594306
0.0023411371237458192,2.341137123745819,0.0002731707403941176,0.006560399640308204,0.009855357019679194,0.01448654590233579,0.015305964317981976
0.002374581939799331,2.374581939799331,0.0002567893228190327,0.00642567296028468,0.009732542708383444,0.014410101140399787,0.01523914988036964
0.0024080267558528427,2.4080267558528425,0.00024040790524394777,0.0062909462802611575,0.009609728397087696,0.014333656378463787,0.015172335442757312
0.0024414715719063545,2.4414715719063547,0.00022402648766886287,0.006156219600237634,0.009486914085791946,0.014257211616527782,0.015105521005144978
0.0024749163879598662,2.4749163879598663,0.00020764507009377796,0.0060214929202141105,0.009364099774496195,0.014180766854591778,0.015038706567532645
0.002508361204013378,2.508361204013378,0.00019306276029201313,0.005891226958855285,0.009243334625876348,0.01410454707325284,0.01497189231037686
0.0025418060200668897,2.5418060200668897,0.0001838777738102081,0.0057743431534905435,0.009128716965284195,0.014029002233705071,0.014905078594590697
0.0025752508361204015,2.5752508361204014,0.00017469278732840308,0.0056574593481258035,0.00901409930469204,0.013953457394157306,0.014838264878804538
0.002608695652173913,2.6086956521739126,0.00016550780084659817,0.005540575542761063,0.00889948164409989,0.013877912554609542,0.014771451163018378
0.0026421404682274246,2.6421404682274248,0.00015632281436479313,0.005423691737396322,0.008784863983507736,0.013802367715061773,0.014704637447232213
0.0026755852842809363,2.6755852842809364,0.0001471378278829881,0.0053068079320315814,0.008670246322915583,0.013726822875514008,0.014637823731446052
0.002709030100334448,2.709030100334448,0.0001379528414011831,0.0051899241266668405,0.00855562866232343,0.01365127803596624,0.01457101001565989
0.00274247491638796,2.74247491638796,0.00012876785491937806,0.0050730403213020995,0.008441011001731277,0.013575733196418475,0.01450419629987373
0.0027759197324414716,2.7759197324414715,0.00011958286843757303,0.0049561565159373586,0.008326393341139122,0.013500188356870705,0.014437382584087567
0.0028093645484949833,2.809364548494983,0.000110397881955768,0.004839272710572618,0.008211775680546969,0.01342464351732294,0.014370568868301407
0.002842809364548495,2.842809364548495,0.00010486962108180961,0.004737813971119478,0.008104895594635416,0.01334999007994154,0.014303756012147064
0.002876254180602007,2.876254180602007,9.971964216728357e-05,0.004637950928139951,0.007998815947483924,0.01327542885657735,0.014236943244920145
0.002909698996655518,2.9096989966555182,9.45696632527576e-05,0.0045380878851604255,0.007892736300332433,0.013200867633213157,0.014170130477693232
0.00294314381270903,2.94314381270903,8.941968433823157e-05,0.004438224842180898,0.007786656653180939,0.013126306409848966,0.014103317710466315
0.0029765886287625417,2.9765886287625416,8.426970542370554e-05,0.004338361799201371,0.007680577006029447,0.013051745186484776,0.014036504943239398
0.0030100334448160534,3.0100334448160533,7.91197265091795e-05,0.004238498756221844,0.007574497358877955,0.012977183963120583,0.013969692176012481
0.003043478260869565,3.043478260869565,7.396974759465346e-05,0.004138635713242316,0.0074684177117264605,0.01290262273975639,0.013902879408785564
0.003076923076923077,3.076923076923077,6.881976868012741e-05,0.004038772670262789,0.007362338064574967,0.0128280615163922,0.013836066641558648
0.0031103678929765887,3.1103678929765888,6.366978976560138e-05,0.003938909627283262,0.007256258417423474,0.012753500293028006,0.01376925387433173
0.0031438127090301004,3.1438127090301005,5.979241703252273e-05,0.0038479240030562835,0.0071550768352967595,0.012679534045692286,0.013702441759603383
0.003177257525083612,3.177257525083612,5.690484910723652e-05,0.0037638430378590633,0.0070577048593004265,0.012606030557489814,0.013635630152373922
0.003210702341137124,3.210702341137124,5.401728118195029e-05,0.003679762072661842,0.006960332883304091,0.012532527069287341,0.013568818545144455
0.0032441471571906353,3.244147157190635,5.1129713256664104e-05,0.003595681107464623,0.00686296090730776,0.01245902358108487,0.013502006937914993
0.003277591973244147,3.277591973244147,4.824214533137789e-05,0.003511600142267403,0.006765588931311426,0.012385520092882397,0.01343519533068553
0.0033110367892976588,3.311036789297659,4.535457740609166e-05,0.0034275191770701814,0.006668216955315092,0.012312016604679926,0.013368383723456065
0.0033444816053511705,3.3444816053511706,4.246700948080545e-05,0.0033434382118729612,0.006570844979318758,0.012238513116477454,0.013301572116226602
0.0033779264214046823,3.3779264214046822,3.957944155551922e-05,0.0032593572466757407,0.006473473003322424,0.012165009628274982,0.013234760508997138
0.003411371237458194,3.411371237458194,3.669187363023301e-05,0.00317527628147852,0.0063761010273260905,0.01209150614007251,0.013167948901767675
0.0034448160535117058,3.4448160535117056,3.408179525632312e-05,0.003094316806473672,0.006280635822954137,0.012018247995658418,0.013101137590940861
0.0034782608695652175,3.4782608695652177,3.246275099447151e-05,0.003024505510727293,0.0061919805172406745,0.01194586607905996,0.013034327338694925
0.0035117056856187293,3.5117056856187294,3.0843706732619905e-05,0.002954694214980915,0.006103325211527215,0.011873484162461503,0.012967517086448992
0.0035451505016722406,3.5451505016722407,2.9224662470768316e-05,0.0028848829192345367,0.006014669905813754,0.011801102245863046,0.012900706834203059
0.0035785953177257523,3.5785953177257523,2.7605618208916714e-05,0.0028150716234881584,0.0059260146001002935,0.01172872032926459,0.012833896581957126
0.003612040133779264,3.612040133779264,2.59865739470651e-05,0.0027452603277417797,0.005837359294386833,0.011656338412666131,0.012767086329711193
0.003645484949832776,3.6454849498327757,2.436752968521349e-05,0.002675449031995401,0.0057487039886733714,0.011583956496067672,0.012700276077465258
0.0036789297658862876,3.6789297658862874,2.2748485423361883e-05,0.002605637736249022,0.00566004868295991,0.011511574579469216,0.012633465825219323
0.0037123745819397994,3.7123745819397995,2.1129441161510277e-05,0.0025358264405026436,0.005571393377246449,0.011439192662870757,0.01256665557297339
0.003745819397993311,3.745819397993311,1.9510396899658665e-05,0.002466015144756265,0.005482738071532988,0.011366810746272299,0.012499845320727456
0.003779264214046823,3.779264214046823,1.851370101759877e-05,0.0024072408661501943,0.00540159072139105,0.01129545653486748,0.012433036409435383
0.0038127090301003346,3.8127090301003346,1.7605912046937683e-05,0.0023500433042784527,0.005321515936330757,0.011224249138490322,0.012366227689708145
0.003846153846153846,3.846153846153846,1.6698123076276606e-05,0.0022928457424067116,0.005241441151270463,0.011153041742113165,0.012299418969980906
0.0038795986622073577,3.8795986622073575,1.579033410561551e-05,0.0022356481805349696,0.005161366366210169,0.011081834345736005,0.012232610250253668
0.00391304347826087,3.91304347826087,1.4882545134954414e-05,0.0021784506186632276,0.005081291581149875,0.011010626949358848,0.012165801530526429
0.003946488294314382,3.9464882943143818,1.3974756164293323e-05,0.0021212530567914856,0.005001216796089581,0.010939419552981687,0.012098992810799191
0.0039799331103678925,3.9799331103678925,1.3066967193632257e-05,0.0020640554949197453,0.0049211420110292885,0.010868212156604532,0.012032184091071953
0.004013377926421404,4.013377926421405,1.2159178222971166e-05,0.0020068579330480034,0.0048410672259689945,0.010797004760227371,0.011965375371344712
0.004046822742474916,4.046822742474916,1.1251389252310077e-05,0.0019496603711762618,0.0047609924409087005,0.010725797363850214,0.011898566651617475
0.004080267558528428,4.080267558528428,1.0555461362320999e-05,0.0018982660753343625,0.0046853366045170874,0.010655236011910436,0.011831758830644268
0.0041137123745819395,4.113712374581939,1.0046469719983709e-05,0.0018519923083423235,0.00461357984048019,0.010585244699180109,0.01176495180268932
0.004147157190635451,4.147157190635451,9.537478077646419e-06,0.001805718541350285,0.004541823076443293,0.010515253386449782,0.011698144774734373
0.004180602006688963,4.180602006688963,9.028486435309129e-06,0.0017594447743582461,0.004470066312406397,0.010445262073719456,0.011631337746779425
0.004214046822742475,4.214046822742475,8.519494792971837e-06,0.0017131710073662076,0.0043983095483695,0.01037527076098913,0.011564530718824479
0.0042474916387959865,4.247491638795987,8.01050315063455e-06,0.001666897240374169,0.004326552784332603,0.010305279448258806,0.011497723690869533
0.004280936454849498,4.280936454849498,7.501511508297258e-06,0.0016206234733821302,0.004254796020295707,0.010235288135528478,0.011430916662914584
0.00431438127090301,4.31438127090301,6.992519865959968e-06,0.0015743497063900914,0.0041830392562588106,0.010165296822798152,0.011364109634959638
0.004347826086956522,4.3478260869565215,6.483528223622677e-06,0.0015280759393980527,0.004111282492221913,0.010095305510067825,0.01129730260700469
0.0043812709030100335,4.381270903010034,6.016462245138117e-06,0.0014835431026393093,0.004041016361560159,0.010025547799232416,0.011230495922566579
0.004414715719063545,4.414715719063545,5.731074143348728e-06,0.0014465542968915112,0.003977209642190685,0.009956802363274965,0.011163690726701413
0.004448160535117057,4.448160535117057,5.445686041559337e-06,0.001409565491143713,0.003913402922821211,0.009888056927317512,0.011096885530836244
0.004481605351170569,4.481605351170569,5.160297939769947e-06,0.0013725766853959146,0.0038495962034517366,0.009819311491360061,0.011030080334971078
0.0045150501672240806,4.51505016722408,4.8749098379805555e-06,0.0013355878796481161,0.003785789484082261,0.009750566055402608,0.010963275139105909
0.004548494983277592,4.5484949832775925,4.589521736191167e-06,0.0012985990739003178,0.0037219827647127874,0.009681820619445159,0.010896469943240745
0.004581939799331104,4.581939799331104,4.3041336344017755e-06,0.0012616102681525195,0.003658176045343313,0.009613075183487705,0.010829664747375576
0.004615384615384615,4.615384615384615,4.018745532612393e-06,0.0012246214624047223,0.0035943693259738404,0.009544329747530255,0.01076285955151041
0.004648829431438127,4.648829431438127,3.7333574308230023e-06,0.001187632656656924,0.0035305626066043662,0.009475584311572804,0.010696054355645244
0.0046822742474916385,4.682274247491638,3.4479693290336123e-06,0.0011506438509091257,0.0034667558872348916,0.009406838875615353,0.010629249159780077
0.00471571906354515,4.7157190635451505,3.2683648664816244e-06,0.0011202005641428028,0.003409275914717006,0.009339159627391628,0.010562445611757846
0.004749163879598662,4.749163879598662,3.108349966751377e-06,0.001090969410521197,0.00335296756198645,0.009271677821340814,0.010495642368891712
0.004782608695652174,4.782608695652174,2.9483350670211297e-06,0.0010617382568995912,0.0032966592092558956,0.00920419601529,0.010428839126025581
0.0048160535117056855,4.816053511705685,2.788320167290882e-06,0.0010325071032779851,0.00324035085652534,0.009136714209239182,0.010362035883159447
0.004849498327759197,4.849498327759197,2.6283052675606355e-06,0.0010032759496563797,0.003184042503794785,0.009069232403188372,0.010295232640293316
0.004882943143812709,4.882943143812709,2.468290367830388e-06,0.000974044796034774,0.0031277341510642293,0.009001750597137556,0.010228429397427182
0.004916387959866221,4.916387959866221,2.308275468100141e-06,0.0009448136424131682,0.003071425798333675,0.008934268791086742,0.010161626154561051
0.0049498327759197325,4.949832775919733,2.148260568369893e-06,0.0009155824887915622,0.003015117445603119,0.008866786985035926,0.010094822911694917
0.004983277591973244,4.983277591973244,1.9882456686396453e-06,0.0008863513351699565,0.0029588090928725636,0.008799305178985112,0.010028019668828785
0.005016722408026756,5.016722408026756,1.8633787400062267e-06,0.0008603100634491197,0.00290599303999581,0.008732457968302576,0.009961217453070107
0.005050167224080268,5.050167224080267,1.7736597824696347e-06,0.0008374586736290515,0.0028566692869728566,0.008666245352988312,0.009894416264418879
0.0050836120401337795,5.083612040133779,1.6839408249330436e-06,0.0008146072838089832,0.0028073455339499035,0.008600032737674053,0.00982761507576765
0.005117056856187291,5.117056856187292,1.594221867396452e-06,0.0007917558939889151,0.00275802178092695,0.00853382012235979,0.00976081388711642
0.005150501672240803,5.150501672240803,1.5045029098598604e-06,0.0007689045041688469,0.0027086980279039967,0.008467607507045529,0.00969401269846519
0.005183946488294315,5.183946488294315,1.4147839523232687e-06,0.0007460531143487787,0.0026593742748810436,0.008401394891731266,0.009627211509813964
0.005217391304347826,5.217391304347825,1.3250649947866798e-06,0.000723201724528711,0.0026100505218580915,0.008335182276417007,0.009560410321162737
0.005250836120401337,5.250836120401337,1.2353460372500878e-06,0.0007003503347086428,0.0025607267688351376,0.008268969661102743,0.009493609132511507
0.005284280936454849,5.2842809364548495,1.1456270797134965e-06,0.0006774989448885745,0.002511403015812185,0.008202757045788482,0.009426807943860277
0.005317725752508361,5.317725752508361,1.0620666257366969e-06,0.0006554554094738484,0.0024630838390291565,0.008136741700023311,0.009360007088903105
0.005351170568561873,5.351170568561873,1.011762090982778e-06,0.0006377742878479692,0.0024201893739417206,0.008071791609823221,0.009293208035893825
0.005384615384615384,5.384615384615384,9.614575562288594e-07,0.0006200931662220903,0.002377294908854285,0.008006841519623132,0.009226408982884543
0.005418060200668896,5.418060200668896,9.111530214749407e-07,0.0006024120445962111,0.002334400443766849,0.007941891429423042,0.009159609929875261
0.005451505016722408,5.4515050167224075,8.608484867210221e-07,0.000584730922970332,0.0022915059786794137,0.007876941339222954,0.009092810876865982
0.00548494983277592,5.48494983277592,8.105439519671032e-07,0.0005670498013444528,0.002248611513591978,0.007811991249022864,0.009026011823856699
0.005518394648829431,5.518394648829432,7.602394172131847e-07,0.0005493686797185738,0.0022057170485045427,0.007747041158822774,0.008959212770847418
0.005551839464882943,5.551839464882943,7.09934882459266e-07,0.0005316875580926947,0.0021628225834171067,0.0076820910686226825,0.008892413717838138
0.005585284280936455,5.585284280936455,6.596303477053473e-07,0.0005140064364668156,0.002119928118329671,0.0076171409784225935,0.008825614664828858
0.005618729096989967,5.618729096989966,6.093258129514287e-07,0.0004963253148409365,0.0020770336532422353,0.0075521908882225045,0.008758815611819577
0.005652173913043478,5.6521739130434785,5.769769929772967e-07,0.00048200257563518073,0.0020388932781464247,0.00748825131781722,0.008692018344177772
0.00568561872909699,5.68561872909699,5.487717994908074e-07,0.00046845484775714555,0.0020018500007409883,0.007424544944287659,0.008625221488543845
0.005719063545150502,5.719063545150502,5.205666060043179e-07,0.00045490711987911033,0.0019648067233355524,0.0073608385707580985,0.00855842463290992
0.005752508361204014,5.752508361204014,4.923614125178287e-07,0.00044135939200107516,0.001927763445930116,0.007297132197228536,0.008491627777275992
0.005785953177257525,5.785953177257525,4.6415621903133926e-07,0.00042781166412304004,0.0018907201685246801,0.007233425823698976,0.008424830921642066
0.005819397993311036,5.8193979933110365,4.359510255448506e-07,0.0004142639362450052,0.0018536768911192449,0.007169719450169416,0.008358034066008142
0.005852842809364548,5.852842809364548,4.0774583205836126e-07,0.00040071620836696996,0.0018166336137138085,0.0071060130766398555,0.008291237210374214
0.00588628762541806,5.88628762541806,3.795406385718718e-07,0.00038716848048893474,0.0017795903363083724,0.007042306703110294,0.008224440354740289
0.005919732441471572,5.919732441471572,3.513354450853825e-07,0.00037362075261089956,0.0017425470589029362,0.006978600329580734,0.008157643499106363
0.005953177257525083,5.953177257525083,3.2893848216043945e-07,0.00036160244431104524,0.001707972569380209,0.00691546253353464,0.008090847693331826
0.005986622073578595,5.986622073578595,3.1312418053858247e-07,0.00035131747819979587,0.0016761960394578853,0.006852969125303143,0.008024053077397932
0.006020066889632107,6.020066889632107,2.973098789167254e-07,0.00034103251208854644,0.0016444195095355614,0.006790475717071646,0.007957258461464035
0.006053511705685619,6.053511705685619,2.814955772948684e-07,0.00033074754597729706,0.0016126429796132378,0.006727982308840148,0.00789046384553014
0.00608695652173913,6.08695652173913,2.6568127567301135e-07,0.00032046257986604763,0.0015808664496909138,0.00666548890060865,0.007823669229596243
0.006120401337792642,6.120401337792642,2.4986697405115437e-07,0.0003101776137547982,0.00154908991976859,0.0066029954923771525,0.007756874613662347
0.006153846153846154,6.153846153846154,2.3405267242929733e-07,0.0002998926476435489,0.0015173133898462665,0.006540502084145656,0.007690079997728452
0.006187290969899666,6.187290969899665,2.1823837080744034e-07,0.0002896076815322994,0.0014855368599239426,0.0064780086759141575,0.007623285381794556
0.006220735785953177,6.2207357859531776,2.0242406918558328e-07,0.00027932271542105,0.0014537603300016188,0.006415515267682661,0.00755649076586066
0.006254180602006689,6.254180602006689,1.8747819722436437e-07,0.00026935588398709407,0.0014225700228638115,0.006353168182518676,0.007489696432812746
0.006287625418060201,6.287625418060201,1.7861133288761228e-07,0.0002616159952941918,0.0013954832752176172,0.0062918453588272725,0.007422904079966698
0.006321070234113713,6.321070234113712,1.6974446855086025e-07,0.0002538761066012897,0.0013683965275714232,0.006230522535135869,0.0073561117271206495
0.006354515050167224,6.354515050167224,1.6087760421410816e-07,0.0002461362179083875,0.001341309779925229,0.006169199711444466,0.007289319374274602
0.006387959866220736,6.387959866220736,1.520107398773561e-07,0.00023839632921548532,0.0013142230322790347,0.006107876887753062,0.007222527021428553
0.006421404682274248,6.421404682274248,1.43143875540604e-07,0.00023065644052258313,0.0012871362846328407,0.006046554064061658,0.007155734668582503
0.006454849498327759,6.454849498327759,1.3427701120385216e-07,0.00022291655182968116,0.001260049536986647,0.0059852312403702555,0.007088942315736455
0.0064882943143812705,6.48829431438127,1.2541014686710007e-07,0.00021517666313677897,0.0012329627893404528,0.005923908416678852,0.007022149962890407
0.006521739130434782,6.521739130434782,1.1654328253034799e-07,0.00020743677444387678,0.0012058760416942585,0.005862585592987448,0.006955357610044358
0.006555183946488294,6.555183946488294,1.0767641819359592e-07,0.0001996968857509746,0.0011787892940480643,0.005801262769296044,0.006888565257198309
0.006588628762541806,6.588628762541806,1.0185278564344496e-07,0.0001934907226216945,0.0011549301439244398,0.005740812600244717,0.0068217746763781185
0.0066220735785953175,6.622073578595318,9.688125799354226e-08,0.0001877140026502285,0.001131974721107135,0.005680606774492611,0.0067549845917251675
0.006655518394648829,6.655518394648829,9.190973034363955e-08,0.00018193728267876247,0.0011090192982898292,0.005620400948740505,0.006688194507072214
0.006688963210702341,6.688963210702341,8.693820269373684e-08,0.0001761605627072965,0.001086063875472524,0.005560195122988398,0.006621404422419263
0.006722408026755853,6.722408026755852,8.196667504383413e-08,0.0001703838427358305,0.001063108452655219,0.005499989297236291,0.006554614337766312
0.0067558528428093645,6.7558528428093645,7.699514739393145e-08,0.0001646071227643645,0.0010401530298379136,0.005439783471484185,0.00648782425311336
0.006789297658862876,6.789297658862877,7.202361974402874e-08,0.0001588304027928985,0.0010171976070206083,0.005379577645732077,0.006421034168460407
0.006822742474916388,6.822742474916388,6.705209209412603e-08,0.0001530536828214325,0.000994242184203303,0.005319371819979971,0.006354244083807455
0.0068561872909699,6.8561872909699,6.208056444422332e-08,0.00014727696284996648,0.0009712867613859977,0.005259165994227864,0.006287453999154503
0.0068896321070234115,6.889632107023411,5.8064557915750466e-08,0.00014215575503930076,0.0009499061760165385,0.005199420739777783,0.00622066490143426
0.006923076923076923,6.923076923076923,5.527707854340166e-08,0.00013787734857823535,0.0009305503816514527,0.005140267648430307,0.006153877072627495
0.006956521739130435,6.9565217391304355,5.248959917105287e-08,0.0001335989421171699,0.000911194587286367,0.005081114557082829,0.0060870892438207305
0.006989966555183947,6.989966555183947,4.9702119798704065e-08,0.0001293205356561045,0.0008918387929212812,0.005021961465735354,0.006020301415013966
0.0070234113712374585,7.023411371237459,4.691464042635526e-08,0.00012504212919503907,0.0008724829985561956,0.004962808374387877,0.005953513586207201
0.007056856187290969,7.056856187290969,4.412716105400653e-08,0.00012076372273397378,0.0008531272041911103,0.004903655283040402,0.00588672575740044
